id,"last, first",inc,pcode,party,totrec,totdis,candcont,indcont,abbr,dist,spec,runoff,gewin,geper,otherpolcom,partycont
H4NM03062,"TUCKER, GREGORY MCDOWELL",C,2,REP,63545.93,56055.56,0,50887,NM,3,,,L,30,1925,0
H8NV01071,"BERKLEY, SHELLEY",I,1,DEM,1653334.14,1248303.21,0,1061684.4,NV,1,,,W,65,574360.13,353.26
H2NV01124,"MCDONALD, LYNETTE BOGGS",C,2,REP,10307.87,12147.54,0,461,NV,1,,,,,0,0
H4NV01112,"MICKELSON, RUSS",C,2,REP,17982,17662,16732,1250,NV,1,,,L,31,0,0
H8NV01105,"QUISENBERRY, ESTHER RUTH",C,2,REP,0,1495,0,0,NV,1,,,,,0,0
H8NV01113,"BLOCKEY, JIM",C,2,REP,0,0,0,0,NV,1,,,,,0,0
H2NV02197,"SOUZA, TRAVIS",C,1,DEM,0,2373.13,0,0,NV,2,,,,,0,0
H4NV02102,"BENNETT, DAVID JEROME",C,1,DEM,10900,7552,0,400,NV,2,,,,,0,0
H6NV02032,"GIBBONS, JAMES A",I,2,REP,1139206.93,1172000.59,500,763344.06,NV,2,,,W,66,352879.28,7718.41
H2NV03013,"HERRERA, DARIO",O,1,DEM,27991.44,29764.16,25918.49,25,NV,3,,,,,0,0
H2NV03047,"BUDETICH, MARK JOHN JR",C,1,DEM,31485.19,31444.3,2159.08,1700,NV,3,,,,,500,0
H4NV03019,"GALLAGHER, TOM",C,1,DEM,2381752.49,2372521.13,442006.62,799768.14,NV,3,,,L,40,392845.98,2500
H0NV01078,"PORTER, JON C SR",I,2,REP,2762876.94,2653142.31,0,1307875.16,NV,3,,,W,54,1145919.56,9459.58
H4NY00032,"MCADAMS, KEVIN",C,1,DEM,353748.04,352795.82,0,350348,NY,0,,,,,0,300
H2NY00028,"MANNING, PATRICK",C,2,REP,0,0,0,0,NY,0,,,,,0,0
H2NY01067,"BISHOP, TIMOTHY",I,1,DEM,1990915.06,1908445.7,0,1143585.51,NY,1,,,W,56,795720,10418.1
H0NY01095,"GRUCCI, FELIX J JR",C,2,REP,13207.89,63540.81,0,3671,NY,1,,,,,3100,0
H4NY01089,"MANGER, WILLIAM",C,2,REP,1417057.01,1385366.64,0,930131.2,NY,1,,,L,43,223266.39,14200
H0NY02077,"BISHOP, DAVID A",O,1,DEM,0,0,0,0,NY,2,,,,,0,0
H0NY02085,"ISRAEL, STEVE",I,1,DEM,1621146.19,1077723.53,100,1112593.74,NY,2,,,W,66,503218.26,156.73
H0NY02093,"JOHNSON, JOAN B",O,2,REP,1071031,1073349,1207,634581,NY,2,,,,,408492,26750
H0NY02143,"BOYLE, PHILIP M",C,2,REP,0,275,0,0,NY,2,,,,,0,0
H2NY02065,"GARGANO, FRANK",C,2,REP,0,0,0,0,NY,2,,,,,0,0
H2NY03071,"BINDER, ALLAN",C,2,REP,0,225,0,0,NY,2,,,,,0,0
H4NY02046,"CORNICELLI, ROBERT M",C,2,REP,6786.18,6786.18,0,5786,NY,2,,,,,1000,0
H4NY02053,"HOFFMANN, RICHARD",C,2,REP,12875,11679,0,6875,NY,2,,,L,33,0,0
H2NY03105,"FINZ, STUART LEE",C,1,DEM,0,1101.76,0,0,NY,3,,,,,0,0
H4NY03069,"MATHIES, BLAIR",C,1,DEM,219347,212583.57,0,97740,NY,3,,,L,36,3850,0
H2NY03089,"KING, PETER T",I,2,REP,610414.12,536350.44,0,381467.42,NY,3,,,W,63,216476.98,1500
H8NY03045,"PREVIDI, ROBERT",C,2,REP,12123,10764,0,6858,NY,3,,,,,0,0
H6NY04112,"MCCARTHY, CAROLYN",I,1,DEM,1769157.23,1688008.88,0,1221137.17,NY,4,,,W,62,531365.61,0
H2NY04079,"FRISA, DANIEL",C,2,REP,0,4399.51,0,0,NY,4,,,,,0,0
H2NY04129,"O'GRADY, MARILYN F",C,2,REP,7513.25,6045.54,0,6325,NY,4,,,,,0,0
H4NY04059,"GARNER, JAMES A",C,2,REP,373847.58,304522.3,0,372837.58,NY,4,,,L,37,125,0
H2NY04053,"LEVY, DAVID A",C,3,CRV,0,3491,0,0,NY,4,,,,,0,0
H4NY07011,"ACKERMAN, GARY L",I,1,DEM,728414.61,675635.94,0,438366,NY,5,,,W,70,248325,29.35
H2NY05068,"FINLEY, JOSEPH P",C,2,REP,818,9715,0,0,NY,5,,,,,0,0
H4NY05056,"LALLY, GRANT M",C,2,REP,0,0,0,0,NY,5,,,,,0,0
H4NY05064,"POLICARPIO, GONZALO MANALO",C,2,REP,37412,39348,10438,26974,NY,5,,,L,0,0,0
H8NY06048,"MEEKS, GREGORY W",I,1,DEM,700484.4,602915.11,0,338620.14,NY,6,,,W,100,361754.14,110.12
H8NY06063,"WALDON, ALTON R JR",C,3,CRV,0,0,0,0,NY,6,,,,,0,0
H0NY07027,"MCCAFFREY, WALTER L",C,1,DEM,0,15885,0,0,NY,7,,,,,0,0
H8NY07046,"CROWLEY, JOSEPH",I,1,DEM,1273996.12,1160537.17,0,612195.67,NY,7,,,W,80,651755.23,0
H8NY09059,"MANTON, THOMAS JOSEPH",C,1,DEM,-9776.89,87433.55,0,0,NY,7,,,,,0,0
H4NY07052,"CINQUEMANI, JOSEPH",C,2,REP,29030,26337.28,500,28530,NY,7,,,L,19,0,0
H4NY07060,"GRAVES, STEPHEN ELLIOTT",C,2,REP,1465,0,0,1465,NY,7,,,,,0,0
H2NY17071,"NADLER, JERROLD LEWIS",I,1,DEM,894403.39,867432.23,0,369380.63,NY,8,,,W,80,236960,297.6
H2NY08088,"FARRIN, JAMES",C,2,REP,0,709.27,0,0,NY,8,,,,,0,0
H4NY08043,"HORT, PETER",C,2,REP,153612.89,142406.33,0,149979,NY,8,,,L,19,2881.36,752.53
H8NY09091,"WEINER, ANTHONY D",I,1,DEM,793022.17,1533828.43,0,421566,NY,9,,,W,70,205075,429.77
H8NY09109,"DEAR, NOACH",C,1,DEM,562.2,24004.68,0,0,NY,9,,,,,0,0
H8NY09117,"KATZ, MELINDA R",C,1,DEM,3104.44,5232.12,0,0,NY,9,,,,,0,0
H4NY09082,"CRONIN, GERARD J",C,2,REP,14086,8093,0,10086,NY,9,,,L,29,0,2000
H2NY11017,"TOWNS, EDOLPHUS",I,1,DEM,769828.85,757125.42,0,303112.95,NY,10,,,W,91,450867.7,0
H0NY11045,"CLARKE, UNA S",C,1,DEM,0,0,0,0,NY,11,,,,,0,0
H2NY12023,"OWENS, MAJOR ROBERT",I,1,DEM,462212,474172.86,1100,135477,NY,11,,,W,96,270760,400
H4NY11104,"BOYLAND, TRACY L",C,1,DEM,257928.24,244354.9,0,248692.25,NY,11,,,,,0,0
H4NY11112,"ANDREWS, EMANUEL C",C,1,DEM,81275,32155.83,0,81275,NY,11,,,,,0,0
H4NY11138,"CLARKE, YVETTE D",C,1,DEM,153261,126472.45,0,141926,NY,11,,,,,5000,6335
H4NY11161,"PERRY, NOAH NICKOLAS",C,1,DEM,44365,793.93,0,44365,NY,11,,,,,0,0
H0NY11052,"CLEARY, SUSAN W",C,2,REP,0,500,0,0,NY,11,,,,,0,0
H2NY00010,"VELAZQUEZ, NYDIA M",I,1,DEM,709019.18,551999.27,0,310865,NY,12,,,W,85,393965,541.86
H6NY13030,"SOLARZ, STEPHEN J",C,1,DEM,8073,16806,0,0,NY,12,,,,,0,0
H0NY13058,"JOHNSTONE, KATINA M",C,1,DEM,0,0,0,0,NY,13,,,,,0,0
H4NY13043,"BARBARO, FRANK",C,1,DEM,425230.07,423796.02,0,173838.42,NY,13,,,L,40,243378.89,250
H8NY13036,"VITALIANO, ERIC N.",C,1,DEM,6800,0,0,0,NY,13,,,,,0,0
H8NY13028,"FOSSELLA, VITO J JR",I,2,REP,1124127.9,1135081.08,0,592582.67,NY,13,,,W,59,488350.13,1900
H2NY14037,"MALONEY, CAROLYN B",I,1,DEM,943613.07,918167.79,0,558983.69,NY,14,,,W,81,375555.68,3612.66
H4NY14082,"JERESKI, ROBERT K",C,1,DEM,12002,12207,1462,10540,NY,14,,,,,0,0
H2NY14086,"SRDANOVIC, ANTON",C,2,REP,23108.91,23219.4,0,22102.29,NY,14,,,L,18,1000,0
H4NY14041,"MILLARD, CHARLES",C,2,REP,22,8691,0,0,NY,14,,,,,0,0
H4NY15071,"POWELL, ADAM CLAYTON IV",C,1,DEM,69955,64612.38,0,69605,NY,15,,,,,350,0
H6NY19029,"RANGEL, CHARLES B",I,1,DEM,1996026.42,1728872.63,0,1109126.29,NY,15,,,W,97,879554.4,5.67
H4NY15105,"JEFFERSON, KENNETH P., JR",C,2,REP,0,0,0,0,NY,15,,,,,0,0
H2NY15067,"FIELDS, JESSIE",C,3,IND,200,469,0,200,NY,15,,,L,2,0,0
H0NY18065,"SERRANO, JOSE E",I,1,DEM,244716.56,351850.92,0,74335,NY,16,,,W,94,169356.56,0
H4NY17069,"SEABROOK, LARRY B",C,1,DEM,0,648,0,0,NY,17,,,,,0,0
H4NY17119,"FLAGG, JESSICA",C,1,DEM,12907.91,730.06,5934.6,2230,NY,17,,,,,0,0
H8NY19058,"ENGEL, ELIOT L",I,1,DEM,976713.93,961868.74,0,496899,NY,17,,,W,75,479469.04,100
H2NY17097,"VANDERHOEF, C SCOTT",C,2,REP,1487.45,14071.66,0,500,NY,17,,,,,0,0
H2NY17113,"HOLLAND, JOSEPH H",C,2,REP,0,559,0,0,NY,17,,,,,0,0
H4NY17101,"FLEMING, JOHN J",C,2,REP,86240,86017.04,0,86240,NY,17,,,,,0,0
H8NY20056,"LOWEY, NITA M",I,1,DEM,1636470.12,1742429.88,0,1292274.4,NY,18,,,W,69,316596,2624.03
H4NY18075,"HOFFMAN, RICHARD A",C,2,REP,63355,61700.67,0,28665,NY,18,,,L,30,250,150
H2NY19051,"SELENDY, JANINE MARY HARDCASTLE",C,1,DEM,58459.2,55508.22,5000,49759.2,NY,19,,,,,3500,200
H4NY19107,"JALIMAN, MICHAEL",C,1,DEM,70121,67454.65,0,22345,NY,19,,,L,26,376,0
H4NY19073,"KELLY, SUE W",I,2,REP,1270934.16,1250058.87,0,611358.25,NY,19,,,W,73,622612.18,898
H4NY20055,"DIOGUARDI, JOSEPH J",C,3,RTL,14300,14793,0,12300,NY,19,,,,,2000,0
H2NY20075,"STOPPENBACH, FRANK",C,1,DEM,1465,1660.39,0,0,NY,20,,,,,0,0
H4NY20097,"COLEMAN, JOHN J",C,1,DEM,12481.61,12481.61,1442.21,4333.58,NY,20,,,,,0,0
H4NY20113,"KELLY, DORIS F",C,1,DEM,41835,34006,2000,23557,NY,20,,,L,33,0,8700
H8NY20080,"FEINER, PAUL J",C,1,DEM,5170,224.44,0,5170,NY,20,,,,,0,0
H6NY26016,"GILMAN, BENJAMIN A",C,2,REP,3073.89,55586.2,411.29,0,NY,20,,,,,0,0
H8NY22045,"SWEENEY, JOHN E",I,2,REP,1398269.43,1392823.44,0,891148.5,NY,20,,,W,66,486775,8138
H8NY23084,"MCNULTY, MICHAEL R",I,1,DEM,315922.97,442152.46,0,111947,NY,21,,,W,70,191075,6750
H2NY21073,"REDLICH, WARREN",C,2,REP,36058,41497,514,12775,NY,21,,,L,29,1000,250
H2NY21081,"ROSENSTEIN, CHARLES B.",C,2,REP,0,1285,0,0,NY,21,,,,,0,0
H2NY26080,"HINCHEY, MAURICE D.",I,1,DEM,715341.45,631949.26,0,498587.92,NY,22,,,W,66,214015,389.08
H2NY22071,"HALL, ERIC REED",C,2,REP,0,0,0,0,NY,22,,,,,0,0
H4NY22028,"BRENNER, WILLIAM A.",C,2,REP,6506,6497,5518,499,NY,22,,,L,33,0,0
H0NY23040,"ENGLEBRECHT, RICHARD",C,1,DEM,0,3,0,0,NY,23,,,,,0,0
H4NY23059,"JOHNSON, ROBERT J",C,1,DEM,21269.02,21142.39,2121,9148.02,NY,23,,,L,28,0,3300
H2NY24036,"MCHUGH, JOHN M",I,2,REP,498034.56,471794.36,0,147444.08,NY,23,,,W,71,349438.9,0
H4NY24032,"GOODELL, BRIAN THOMAS",C,1,DEM,8014,7854,0,6514,NY,24,,,,,1250,0
H4NY24040,"MILLER, JEFFREY A",C,1,DEM,39447.82,32967.79,1298,25267.3,NY,24,,,L,34,8099,3000
H2NY24085,"WALRATH, DAVID LANGDON",C,2,REP,234643.47,234646.99,46420.18,115616.95,NY,24,,,L,8,14600,0
H2NY25017,"BOEHLERT, SHERWOOD L",I,2,REP,1450846.91,1524118.24,0,696318.83,NY,24,,,W,57,710567.72,37277.48
H2NY25058,"ALDERSLEY, STEPHANIE RUTH",C,1,DEM,0,0,0,0,NY,25,,,,,0,0
H8NY27036,"WALSH, JAMES T",I,2,REP,971890.99,656879.09,0,490768.4,NY,25,,,W,90,469129.53,3773
H2NY26114,"NARIMAN, AYESHA F",C,1,DEM,4496,5945,0,4496,NY,26,,,,,0,0
H4NY26045,"DAVIS, JOHN R JR",C,1,DEM,1356778.85,1356716.89,260503.82,44114.38,NY,26,,,L,44,100,200
H8NY27077,"REYNOLDS, THOMAS M",I,2,REP,2361696.98,2522718,0,1498877.29,NY,26,,,W,55,812079.11,14080.5
H2NY23079,"TERRY, RANDALL A",C,3,RTL,1254,1565,0,0,NY,26,,,,,0,0
H2NY27070,"CROTTY, PETER",O,1,DEM,39819,39379,0,6520,NY,27,,,,,0,0
H2NY27088,"CASEY, THOMAS P",O,1,DEM,0,0,0,0,NY,27,,,,,0,0
H4NY27068,"CLARK, PAUL T",O,1,DEM,511260,511156.75,0,221290,NY,27,,,,,2500,4470
H4NY27076,"HIGGINS, BRIAN M",O,1,DEM,1397912.91,1372164.34,4000,788513.57,NY,27,,,W,50,559641.92,5510
H4NY27084,"COLLESANO, MICHAEL JOSEPH",O,1,DEM,181197.75,173792.55,2877.26,81321.49,NY,27,,,,,99,0
H4NY27100,"THOMAS, MARK W",O,1,DEM,81124.8,78508.41,9400,63006,NY,27,,,,,2640,3900
H2NY30041,"QUINN, JACK",I,2,REP,583229.24,976142.81,0,329280.15,NY,27,,,,,223510,398.71
H6NY29150,"NAPLES, NANCY A",O,2,REP,1627413.19,1581434.75,0,679771.1,NY,27,,,L,49,598245.77,39400
H4NY28066,"CARTONIA, FRANCINA J",O,1,DEM,14984,14984,8169,6815,NY,28,,,L,2,0,0
H6NY03031,"SLAUGHTER, LOUISE M",I,1,DEM,584413.48,353880.24,0,222204.84,NY,28,,,W,72,276349.44,100
H2NY28102,"WOJTASZEK, HENRY F",C,2,REP,1224.95,1234.95,1224.95,0,NY,28,,,,,0,0
H4NY28041,"LABA, MICHAEL D",O,2,REP,15620,15620,4000,11620,NY,28,,,L,24,0,0
H4NY29130,"BAREND, SAMARA",O,1,DEM,627953.5,619201.83,0,450730.33,NY,29,,,L,40,167115,10000
H4NY29155,"ALDERSON, JEREMY WEIR",O,1,DEM,7678,7563,0,6228,NY,29,,,,,0,0
H6NY36015,"LAFALCE, JOHN J",C,1,DEM,6487.71,117898.08,0,0,NY,29,,,,,0,0
H4NY29080,"KUHL, JOHN R JR",O,2,REP,1020799.06,980695.06,0,497886.06,NY,29,,,,,510313,4600
H4NY29098,"ASSINI, MARK W",O,2,REP,267018.92,267018.92,0,161973.85,NY,29,,,W,56,26077.75,0
H4NY29106,"KOLB, BRIAN M",O,2,REP,148550,148006.16,6000,118425,NY,29,,,,,7000,0
H4NY29114,"NOJAY, BILL",O,2,REP,350126.41,350126.41,33739.41,16387,NY,29,,,,,0,0
H4NY29122,"SMITH, WILLIAM A JR",O,2,REP,10540,10540,540,10000,NY,29,,,,,0,0
H6NY28046,"ROSENBERGER, GEOFFREY HAROLD",O,2,REP,334563.82,334563.82,26119.33,7200,NY,29,,,,,0,0
H6NY34069,"HOUGHTON, AMORY JR",I,2,REP,293022.61,317350.33,0,35930,NY,29,,,,,220559.36,0
H8NY29032,"COLLINS, CHRISTOPHER C",C,2,REP,0,0,0,0,NY,29,,,,,0,0
H8NY31061,"PIERCE, JIM",C,2,REP,0,2779.63,0,0,NY,31,,,,,0,0
H2OH01137,"HARRIS, GREG",C,1,DEM,90170.35,86665.38,0,52302.15,OH,1,,,L,39,32768.2,0
H4OH01059,"LERNER, RICHARD E",C,1,DEM,8460,8460,100,0,OH,1,,,,,0,0
H8OH01043,"CHABOT, STEVE",I,2,REP,610092.92,479229.58,0,377785,OH,1,,,W,60,219900,200
H2OH02069,"STEPHENS, TONY",C,1,DEM,0,0,0,0,OH,2,,,,,0,0
H8OH02041,"SANDERS, CHARLES W MR",C,1,DEM,20655.43,20155.14,12676.39,5729.04,OH,2,,,L,28,2250,0
H8OH06059,"MITCHELL, RAY",C,1,DEM,0,0,0,0,OH,2,,,,,0,0
H4OH02032,"PORTMAN, ROBERT J",I,2,REP,1513135.56,559343.02,0,1478283.7,OH,2,,,W,71,5755,0
H2OH30011,"CARNE, RICK",O,1,DEM,1500,9734.64,0,500,OH,3,,,,,0,0
H4OH03055,"MITAKIDES, LOUELLA JANE",C,1,DEM,573887.52,565438.89,61722.62,268058.92,OH,3,,,L,37,107103.23,0
H8OH03015,"HALL, TONY P",C,1,DEM,15.19,36959.55,0,0,OH,3,,,,,0,0
H2OH03067,"TURNER, MIKE",I,2,REP,1090581.23,1019131.72,0,636204.45,OH,3,,,W,62,451831,1438.46
H2OH03075,"BROWN, ROY",O,2,REP,0,100.24,0,0,OH,3,,,,,0,0
H4OH04038,"KONOP, BENJAMIN ZAGHARY",C,1,DEM,184211.87,178202.67,19,113048.87,OH,4,,,L,41,64100,6720
H2OH04032,"OXLEY, MICHAEL G",I,2,REP,1788692.46,1909848.44,150,659471,OH,4,,,W,58,1100917.86,3354.81
H4OH05035,"WEIRAUCH, ROBIN RENEE",C,1,DEM,78799.7,77147.59,22900.92,35776.7,OH,5,,,L,100,16320,3025
H8OH05044,"GILLMOR, PAUL E",I,2,REP,442822,441650.19,0,128818.77,OH,5,,,,,302813.74,1681.32
H6OH06038,"STRICKLAND, TED",I,1,DEM,512414.18,216484.27,0,129269,OH,6,,,W,99,369846.63,1315
H2OH06060,"HALLECK, MIKE",C,2,REP,286.26,286,150,0,OH,6,,,,,0,0
H8OH06083,"AZINGER, MIKE",C,2,REP,0,0,0,0,OH,6,,,,,0,0
H2OH07134,"ANASTASIO, KARA MARIE",C,1,DEM,25966,25807,244,23352,OH,7,,,L,34,1000,1369
H0OH07021,"HOBSON, DAVID LEE",I,2,REP,1751079.94,1049262.54,0,1054444.59,OH,7,,,W,65,685134.09,0
H2OH07126,"SCHAEFER, STEVEN RICHARD",C,2,REP,3599,15092,0,1000,OH,7,,,,,0,0
H2OH07159,"DODEN, FRANK ARLAN",C,3,GRE,257.42,934.02,0,240,OH,7,,,,,0,0
H0OH08078,"PARKS, JOHN GORDON",C,1,DEM,0,0,0,0,OH,8,,,,,0,0
H2OH08058,"HARDENBROOK, JEFF",C,1,DEM,41478,41184,0,18383,OH,8,,,L,30,12600,1000
H0OH08029,"BOEHNER, JOHN A",I,2,REP,1544261.62,1407912.84,2400,784581.09,OH,8,,,W,69,749219,1000
H2OH09031,"KAPTUR, MARCY",I,1,DEM,660255.97,615511.54,0,317771.54,OH,9,,,W,67,336785,375
H4OH09060,"KACZALA, LARRY A",C,2,REP,257908.45,255897.59,18.79,107033.5,OH,9,,,L,32,146135,0
H6OH20138,"OAKAR, MARY ROSE",C,1,DEM,11145,10650.64,0,0,OH,10,,,,,0,0
H6OH23033,"KUCINICH, DENNIS J",I,1,DEM,415363.75,406037.35,0,220265.12,OH,10,,,W,60,157561.71,0
H4OH10092,"HERMAN, EDWARD F",C,2,REP,300722.23,298086.18,0,268901.88,OH,10,,,L,33,14300,0
H4OH10134,"FERRIS, BARBARA ANNE",C,3,IND,56470.14,56463.1,0,48569.42,OH,10,,,L,6,0,0
H8OH11067,"JONES, STEPHANIE TUBBS",I,1,DEM,602042.72,501715.7,0,240099,OH,11,,,W,100,339737,0
H2OH11144,"PAPPANO, PATRICK A.",C,2,REP,0,0,0,0,OH,11,,,,,0,0
H0OH12054,"O'SHAUGHNESSY, MARYELLEN",O,1,DEM,0,2142,0,0,OH,12,,,,,0,0
H8OH12057,"BROWN, EDWARD S",C,1,DEM,29525,29541.49,0,25,OH,12,,,L,37,0,0
H0OH12062,"TIBERI, PATRICK JOSEPH",I,2,REP,1315017.42,853387.93,0,858711.03,OH,12,,,W,62,420050,0
H2OH12027,"KASICH, JOHN R",C,2,REP,0,0,0,0,OH,12,,,,,0,0
H2OH13033,"BROWN, SHERROD",I,1,DEM,1047904.95,601441.64,0,507035.79,OH,13,,,W,67,456375,29.59
H4OH13096,"LUCAS, ROBERT RYAN",C,2,REP,7885,7518,257,7122,OH,13,,,L,32,500,0
H4OH14060,"JERSE, EDWARD S",C,1,DEM,61250.66,61250.66,305.66,56270,OH,14,,,,,4675,0
H4OH14078,"HAMMER, HERB",C,1,DEM,240937.98,240937.98,0,40937.98,OH,14,,,,,0,0
H4OH14086,"WOLFE, CHARLES LOUIS",C,1,DEM,1267,1266,1167,100,OH,14,,,,,0,0
H4OH14094,"CAFARO, CAPRI",C,1,DEM,1993280.52,1991897.41,17539.57,154064.22,OH,14,,,L,37,70791.34,0
H4OH19036,"LATOURETTE, STEVEN C",I,2,REP,2047538.33,2430430.92,0,1121433.25,OH,14,,,W,62,897279.68,10000
H2OH15046,"PRYCE, DEBORAH D",I,2,REP,1015365.04,1008313.2,0,378138.93,OH,15,,,W,60,621135.66,684.19
H2OH15061,"MORRISON, CHARLES",C,2,REP,2624,2519,946,1678,OH,15,,,,,0,0
H4OH16081,"SEEMANN, JEFF",C,1,DEM,76206.77,59668.35,0,67056.76,OH,16,,,L,33,5800.01,3350
H8OH16025,"FERGUSON, PETER D",C,1,DEM,0,0,0,0,OH,16,,,,,0,0
H4OH16073,"YAMBROVICH, VINCENT H",C,2,REP,0,0,0,0,OH,16,,,,,0,0
H6OH16029,"REGULA, RALPH S",I,2,REP,571659.33,606434.2,0,353440,OH,16,,,W,66,216459.4,0
H2OH17109,"RYAN, TIMOTHY J",I,1,DEM,595601.92,495127.24,0,182056.43,OH,17,,,W,77,413095.49,450
H2OH17117,"LATELL, ANTHONY A JR",C,1,DEM,4000,6000,0,0,OH,17,,,,,4000,0
H2OH17158,"BENJAMIN, ANN WOMER",C,2,REP,14,1006.15,0,14,OH,17,,,,,0,0
H4OH17113,"CUSIMANO, FRANK V",C,2,REP,10840,9700,0,5340,OH,17,,,L,22,0,0
H4OH17071,"TRAFICANT, JAMES A JR",C,3,IND,481.68,4919.36,0,10,OH,17,,,,,0,0
H0OH17103,"WALTER, RANDY D",C,3,UNK,0,2045,0,0,OH,17,,,,,0,0
H4OH18145,"THOMAS, BRIAN R",C,1,DEM,18549,18417,0,4918,OH,18,,,L,33,12500,0
H4OH18079,"NEY, ROBERT W",I,2,REP,1444531.72,1484647.74,0,601179.21,OH,18,,,W,66,800146.14,5964.71
H2OH19105,"COYNE, THOMAS J JR",C,1,DEM,0,0,0,0,OH,19,,,,,0,0
H2OK01085,"DODD, DOUG",C,1,DEM,318019.45,325979.26,50,266542.04,OK,1,,,L,37,31500,14250
H2OK01077,"PRUITT, E SCOTT",O,2,REP,12270.9,12631.8,0,9525,OK,1,,,,,2350,0
H2OK01093,"SULLIVAN, JOHN",I,2,REP,1002862.38,1019764.33,0,491846.99,OK,1,,,W,60,501303.68,0
H4OK00018,"WORTMAN, WILLIAM",C,2,REP,75571,75571,500,8220,OK,1,,,,,5000,1275
H4OK01040,"LARGENT, STEPHEN MICHAEL",C,2,REP,5043.1,6379.18,0,0,OK,1,,,,,0,0
H6OK03165,"ROGERS, EVELYN L",C,2,REP,1266,1266,1266,0,OK,1,,,,,0,0
H0OK02137,"MAVIS, NEIL JAMES",O,3,IND,0,0,0,0,OK,1,,,,,0,0
H0OK02053,"CARSON, BRAD",I,1,DEM,419320.07,433842.76,0,286165,OK,2,,,,,131113.11,0
H2OK03057,"FREE, KALYN CHERIE",O,1,DEM,1273021.53,1308909.73,5,1109592.93,OK,2,,,,,160120.75,0
H4OK02089,"BOREN, DAVID DANIEL",O,1,DEM,2029678.01,2018808.18,6000,1199171,OK,2,,,W,65,546516.65,5700
H0OK02087,"MONEY, STEVE",O,2,REP,6,3517,0,0,OK,2,,,,,0,0
H4OK02097,"SMALLEY, WAYLAND R",O,2,REP,46844,46832,742,32260,OK,2,,,L,34,200,2570
H8OK02080,"PHARAOH, HUGH KENT",C,2,REP,72874.5,74049.97,72408.75,0,OK,2,,,,,0,0
H4OK06056,"LUCAS, FRANK D",I,2,REP,508887.24,371142.98,0,183174.23,OK,3,,,W,82,315950,765.23
H6OK03074,"WATKINS, WESLEY WADE",C,2,REP,6119.93,197699.5,0,0,OK,3,,,,,0,0
H0OK04117,"WEATHERFORD, LARRY PAUL",C,1,DEM,0,11.65,0,0,OK,4,,,,,0,0
H2OK04071,"CLABES, R BRANDON",C,1,DEM,10,75,0,0,OK,4,,,,,0,0
H2OK06035,"COMPTON, LANCE",O,1,DEM,0,0,0,0,OK,4,,,,,0,0
H6OK03116,"ROBERTS, DARRYL F",O,1,DEM,0,0,0,0,OK,4,,,,,0,0
H8OK04037,"ODOM, BENJAMIN HOUSTON",O,1,DEM,0,5010.96,0,0,OK,4,,,,,0,0
H0OK04091,"ODOM, JAMES WILLIAM",C,2,REP,0,0,0,0,OK,4,,,,,0,0
H2OK04055,"COLE, TOM JEFFERY",I,2,REP,1115705.67,750553.74,0,632878.73,OK,4,,,W,77,469401.14,0
H2OK04113,"NUTTLE, MARC",O,2,REP,26800,27250.74,0,0,OK,4,,,,,0,0
H4OK04036,"WATTS, JULIUS CEASER JR (JC)",C,2,REP,6913.82,33427.15,0,0,OK,4,,,,,0,0
H2OK05128,"BARLOW, LOU",C,1,DEM,128847.76,127520.61,0,106055.26,OK,5,,,,,1292.5,0
H4OK05058,"GIN, ANDREW C",C,1,DEM,25950,25949,0,25950,OK,5,,,,,0,0
H4OK05066,"SMITH, BERT",C,1,DEM,12432,12431,0,3632,OK,5,,,L,33,1500,1550
H4OK05074,"VENTERS, HARLEY",C,1,DEM,10939,10939,1000,9939,OK,5,,,,,0,0
H2OK05045,"ISTOOK, ERNEST J JR",I,2,REP,1710028.2,1405642.25,39.84,894300.79,OK,5,,,,,790133.86,1923.14
H8OR01072,"WU, DAVID",I,1,DEM,2217067.6,2752276.29,0,1601120.77,OR,1,,,W,57,594750.49,1419.71
H2OR01034,"WITT, WILLIAM DAVID",C,2,REP,0,0,0,0,OR,1,,,,,0,0
H4OR01063,"PHILLIPS, TIMOTHY CHARLES",C,2,REP,635951.78,631096.19,4000,523680.2,OR,1,,,,,6500,0
H4OR01071,"MESHELL, JASON DAVID CASTLE",C,2,REP,97459.84,97459.84,46633.87,49575.97,OR,1,,,,,0,0
H4OR01089,"AMERI, GOLI YAZDI",C,2,REP,2332329.43,2327531.12,4000,1887860.59,OR,1,,,L,38,284494.93,9100
H2OR02107,"MCCOLGAN, JOHN C",C,1,DEM,30874,30874,10,24703,OR,2,,,L,25,0,4674
H2OR02115,"BUCKLEY, PETER",C,1,DEM,619.06,797.61,0,0,OR,2,,,,,0,0
H0OR04016,"NEWKIRK, JOHN D",C,2,REP,0,0,0,0,OR,2,,,,,0,0
H6OR02116,"WALDEN, GREGORY PAUL",I,2,REP,1226118.29,1009270.52,0,664600.21,OR,2,,,W,71,547922.24,10434.37
H0OR03091,"SWEENEY, JOHN",C,1,DEM,7662,7662,7662,0,OR,3,,,,,0,0
H4OR03077,"ADAMS, SAM FRANCIS",C,1,DEM,13981,13981,0,13981,OR,3,,,,,0,0
H6OR03064,"BLUMENAUER, EARL",I,1,DEM,620063.47,701718.4,0,293301,OR,3,,,W,71,304506.35,318.12
H0OR03083,"POLLOCK, JEFFERY L",C,2,REP,0,0,0,0,OR,3,,,,,0,0
